,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-101-501,121,3,1,0,0,125,3.96,0,0,0,0,0,125,TIAN Y
,96.80%,2.40%,0.80%,0.00%,0.00%,,,,,,,,,
BIMS-101-502,124,0,0,0,0,124,4,0,0,0,1,0,125,TIAN Y
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-101-503,108,11,4,0,2,125,3.784,0,0,0,0,0,125,IVANOV I
,86.40%,8.80%,3.20%,0.00%,1.60%,,,,,,,,,
BIMS-101-504,112,6,2,0,3,123,3.821,0,0,0,1,0,124,IVANOV I
,91.06%,4.88%,1.63%,0.00%,2.44%,,,,,,,,,
COURSE TOTAL:,465,20,7,0,5,497,3.891,0,0,0,2,0,499,
,93.56%,4.02%,1.41%,0.00%,1.01%,,,,,,,,,
BIMS-110-501,72,19,5,3,0,99,3.616,0,0,0,0,0,99,YOUNG C
,72.73%,19.19%,5.05%,3.03%,0.00%,,,,,,,,,
BIMS-110-502,74,19,3,1,1,98,3.673,0,0,0,0,0,98,YOUNG C
,75.51%,19.39%,3.06%,1.02%,1.02%,,,,,,,,,
COURSE TOTAL:,146,38,8,4,1,197,3.644,0,0,0,0,0,197,
,74.11%,19.29%,4.06%,2.03%,0.51%,,,,,,,,,
BIMS-289-501,71,13,3,1,1,89,3.707,0,0,0,0,0,89,YOUNG C
,79.78%,14.61%,3.37%,1.12%,1.12%,,,,,,,,,
BIMS-289-502,48,6,1,0,0,55,3.854,0,0,0,1,0,56,YOUNG C
,87.27%,10.91%,1.82%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,119,19,4,1,1,144,3.763,0,0,0,1,0,145,
,82.64%,13.19%,2.78%,0.69%,0.69%,,,,,,,,,
BIMS-320-201,14,1,0,0,0,15,3.933,0,0,0,0,0,15,RAUDSEPP T
,93.33%,6.67%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-501,33,20,17,5,0,75,3.08,1,0,0,2,0,78,SAMOLLOW P
,44.00%,26.67%,22.67%,6.67%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-320-502,62,18,1,1,0,82,3.719,0,0,0,0,1,83,DINDOT S
,75.61%,21.95%,1.22%,1.22%,0.00%,,,,,,,,,
BIMS-320-503,27,26,12,7,4,76,2.855,1,0,0,1,0,78,KATJU V
,35.53%,34.21%,15.79%,9.21%,5.26%,,,,,,,,,
BIMS-320-550,13,0,0,0,0,13,4,0,0,0,0,0,13,DERR J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,149,65,30,13,4,261,3.31,2,0,0,3,1,267,
,57.09%,24.90%,11.49%,4.98%,1.53%,,,,,,,,,
BIMS-405-500,30,8,2,0,0,40,3.7,1,0,0,0,0,41,DERR J
,75.00%,20.00%,5.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,30,8,2,0,0,40,3.7,1,0,0,0,0,41,
