,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEO-600-600,17,10,1,0,0,28,3.571,0,0,0,2,0,30,BENDEN M
,60.71%,35.71%,3.57%,0.00%,0.00%,,,,,,,,,
PHEO-600-601,3,2,1,0,0,6,3.333,0,0,0,1,0,7,BENDEN M
,50.00%,33.33%,16.67%,0.00%,0.00%,,,,,,,,,
PHEO-600-699,26,22,2,0,0,50,3.48,0,0,0,1,0,51,BENDEN M
,52.00%,44.00%,4.00%,0.00%,0.00%,,,,,,,,,
PHEO-600-700,8,4,0,0,0,12,3.666,0,0,0,0,0,12,BENDEN M
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,54,38,4,0,0,96,3.52,0,0,0,4,0,100,
,56.25%,39.58%,4.17%,0.00%,0.00%,,,,,,,,,
PHEO-605-600,13,0,0,0,0,13,4,0,0,0,0,0,13,MCDONALD T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13,4,0,0,0,0,0,13,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-613-699,7,1,0,0,0,8,3.875,1,0,0,0,0,9,CARRILLO G
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8,3.875,1,0,0,0,0,9,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-618-600,8,11,1,0,1,21,3.19,0,0,0,0,0,21,PICKENS A
,38.10%,52.38%,4.76%,0.00%,4.76%,,,,,,,,,
COURSE TOTAL:,8,11,1,0,1,21,3.19,0,0,0,0,0,21,
,38.10%,52.38%,4.76%,0.00%,4.76%,,,,,,,,,
PHEO-621-600,6,0,0,0,0,6,4,1,0,0,0,0,7,MENDOZA SANCHEZ I
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,6,0,0,0,0,6,4,1,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-630-600,26,7,1,0,0,34,3.735,0,0,0,0,0,34,JOHNSON N
,76.47%,20.59%,2.94%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,26,7,1,0,0,34,3.735,0,0,0,0,0,34,
,76.47%,20.59%,2.94%,0.00%,0.00%,,,,,,,,,
PHEO-639-600,5,0,0,0,0,5,4,0,0,0,0,0,5,CIZMAS L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-676-699,5,3,0,0,0,8,3.625,0,0,0,0,0,8,SHARMA V
,62.50%,37.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,3,0,0,0,8,3.625,0,0,0,0,0,8,
