,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VMID-921-301,135,0,0,0,0,135,4,0,0,0,0,0,135,CORNELL K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,135,0,0,0,0,135,4,0,0,0,0,0,135,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-925-301,35,67,26,2,0,130,3.038,0,0,0,0,0,130,GRIFFIN J
,26.92%,51.54%,20.00%,1.54%,0.00%,,,,,,,,,
COURSE TOTAL:,35,67,26,2,0,130,3.038,0,0,0,0,0,130,
,26.92%,51.54%,20.00%,1.54%,0.00%,,,,,,,,,
VMID-950-301,87,47,1,0,0,135,3.637,0,0,0,0,0,135,JONES M
,64.44%,34.81%,0.74%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,87,47,1,0,0,135,3.637,0,0,0,0,0,135,
,64.44%,34.81%,0.74%,0.00%,0.00%,,,,,,,,,
VMID-989-300,116,14,0,0,0,130,3.892,0,0,0,0,0,130,STICKNEY M
,89.23%,10.77%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,116,14,0,0,0,130,3.892,0,0,0,0,0,130,
,89.23%,10.77%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,373,128,27,2,0,530,3.693,0,0,0,0,0,530,
,70.38%,24.15%,5.09%,0.38%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET INTEGRATIVE BIOSCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VIBS-910-301,18,70,43,6,2,139,2.69,0,0,0,0,0,139,HOFFMAN A
,12.95%,50.36%,30.94%,4.32%,1.44%,,,,,,,,,
COURSE TOTAL:,18,70,43,6,2,139,2.69,0,0,0,0,0,139,
,12.95%,50.36%,30.94%,4.32%,1.44%,,,,,,,,,
VIBS-911-301,56,78,5,0,0,139,3.366,0,0,0,0,0,139,KNEESE D
,40.29%,56.12%,3.60%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,56,78,5,0,0,139,3.366,0,0,0,0,0,139,
,40.29%,56.12%,3.60%,0.00%,0.00%,,,,,,,,,
VIBS-936-301,138,1,0,0,0,139,3.992,0,0,0,0,0,139,VEMULAPALLI T
,99.28%,0.72%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,138,1,0,0,0,139,3.992,0,0,0,0,0,139,
,99.28%,0.72%,0.00%,0.00%,0.00%,,,,,,,,,
