,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,BIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIOL-100-500,25,5,3,2,0,35,3.514,0,0,0,0,0,35,RAO A
,71.43%,14.29%,8.57%,5.71%,0.00%,,,,,,,,,
COURSE TOTAL:,25,5,3,2,0,35,3.514,0,0,0,0,0,35,
,71.43%,14.29%,8.57%,5.71%,0.00%,,,,,,,,,
BIOL-107-501,3,5,3,1,3,15,2.266,0,0,0,1,0,16,WINEMILLER L
,20.00%,33.33%,20.00%,6.67%,20.00%,,,,,,,,,
BIOL-107-502,9,8,4,1,0,22,3.136,0,0,0,1,0,23,WINEMILLER L
,40.91%,36.36%,18.18%,4.55%,0.00%,,,,,,,,,
BIOL-107-503,3,9,7,0,1,20,2.65,0,0,0,2,0,22,WINEMILLER L
,15.00%,45.00%,35.00%,0.00%,5.00%,,,,,,,,,
BIOL-107-504,4,4,2,1,1,12,2.75,0,0,0,4,0,16,WINEMILLER L
,33.33%,33.33%,16.67%,8.33%,8.33%,,,,,,,,,
BIOL-107-505,6,5,8,1,1,21,2.666,0,0,0,3,0,24,WINEMILLER L
,28.57%,23.81%,38.10%,4.76%,4.76%,,,,,,,,,
BIOL-107-506,3,9,8,0,1,21,2.619,0,0,0,3,0,24,WINEMILLER L
,14.29%,42.86%,38.10%,0.00%,4.76%,,,,,,,,,
BIOL-107-507,7,6,5,5,0,23,2.652,0,0,0,1,0,24,WINEMILLER L
,30.43%,26.09%,21.74%,21.74%,0.00%,,,,,,,,,
BIOL-107-508,4,8,6,3,1,22,2.5,0,0,0,2,0,24,WINEMILLER L
,18.18%,36.36%,27.27%,13.64%,4.55%,,,,,,,,,
BIOL-107-509,4,7,7,1,0,19,2.736,0,0,0,5,0,24,WINEMILLER L
,21.05%,36.84%,36.84%,5.26%,0.00%,,,,,,,,,
BIOL-107-510,4,2,7,1,0,14,2.642,0,0,0,1,0,15,WINEMILLER L
,28.57%,14.29%,50.00%,7.14%,0.00%,,,,,,,,,
BIOL-107-511,3,3,10,2,1,19,2.263,0,0,0,3,1,23,WINEMILLER L
,15.79%,15.79%,52.63%,10.53%,5.26%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,SCIENCE,,,,,,,,,,,,,
DEPARTMENT:,BIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIOL-107-512,6,2,10,2,1,21,2.476,0,0,0,3,0,24,WINEMILLER L
,28.57%,9.52%,47.62%,9.52%,4.76%,,,,,,,,,
COURSE TOTAL:,56,68,77,18,10,229,2.62,0,0,0,29,1,259,
,24.45%,29.69%,33.62%,7.86%,4.37%,,,,,,,,,
BIOL-111-201,6,6,1,2,0,15,3.066,0,0,0,2,0,17,RYAN K
,40.00%,40.00%,6.67%,13.33%,0.00%,,,,,,,,,
BIOL-111-202,11,5,0,0,0,16,3.687,0,0,0,1,0,17,RYAN K
,68.75%,31.25%,0.00%,0.00%,0.00%,,,,,,,,,
BIOL-111-203,9,5,1,1,0,16,3.375,0,0,0,3,0,19,RYAN K
,56.25%,31.25%,6.25%,6.25%,0.00%,,,,,,,,,
BIOL-111-204,7,6,0,0,1,14,3.285,0,0,0,4,0,18,RYAN K
