,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
EDHP-503-599,3,3,0,0,1,7,3,0,0,0,0,0,7,HOLYFIELD L
,42.86%,42.86%,0.00%,0.00%,14.29%,,,,,,,,,
COURSE TOTAL:,3,3,0,0,1,7,3,0,0,0,0,0,7,
,42.86%,42.86%,0.00%,0.00%,14.29%,,,,,,,,,
MSCI-601-600,4,5,1,0,0,10,3.3,0,0,0,0,0,10,ZIMMER W
,40.00%,50.00%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,5,1,0,0,10,3.3,0,0,0,0,0,10,
,40.00%,50.00%,10.00%,0.00%,0.00%,,,,,,,,,
MSCI-609-305,8,0,0,0,0,8,4,0,0,0,0,0,8,WILSON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-609-600,16,0,0,0,0,16,4,0,0,0,0,0,16,WILSON E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,24,0,0,0,0,24,4,0,0,0,0,0,24,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-689-601,3,2,0,0,0,5,3.6,0,0,0,0,0,5,IYENGAR M
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,2,0,0,0,5,3.6,0,0,0,0,0,5,
,60.00%,40.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,34,10,1,0,1,46,3.436,0,0,0,0,0,46,
,73.91%,21.74%,2.17%,0.00%,2.17%,,,,,,,,,
COLLEGE TOTAL:,34,10,1,0,1,46,3.436,0,0,0,0,0,46,
,73.91%,21.74%,2.17%,0.00%,2.17%,,,,,,,,,
