,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,INTERNATIONAL AFFAIRS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
INTA-603-700,8,2,0,0,0,10,3.8,0,0,0,1,0,11,FEIL S
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,2,0,0,0,10,3.8,0,0,0,1,0,11,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-605-700,9,0,0,0,0,9,4,0,0,0,0,0,9,RUSSELL R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,0,0,0,0,9,4,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-617-100,13,1,0,0,0,14,3.928,0,0,0,0,0,14,CASTILLO J
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,1,0,0,0,14,3.928,0,0,0,0,0,14,
,92.86%,7.14%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-651-700,8,4,0,0,0,12,3.666,0,0,0,0,0,12,RUSSELL R
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,4,0,0,0,12,3.666,0,0,0,0,0,12,
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-657-100,11,1,0,0,0,12,3.916,0,0,0,0,0,12,MACNAMEE R
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,1,0,0,0,12,3.916,0,0,0,0,0,12,
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-680-700,4,4,0,0,0,8,3.5,0,0,0,0,0,8,SMITH J
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,4,0,0,0,8,3.5,0,0,0,0,0,8,
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,INTERNATIONAL AFFAIRS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,53,12,0,0,0,65,3.815,0,0,0,1,0,66,
,81.54%,18.46%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC SERVICE &ADMINISTRATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PSAA-601-700,4,10,0,0,2,16,2.875,0,0,0,0,0,16,BEARFIELD D
,25.00%,62.50%,0.00%,0.00%,12.50%,,,,,,,,,
PSAA-601-701,16,0,0,0,0,16,4,0,0,0,0,0,16,BULLOCK J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,10,0,0,2,32,3.437,0,0,0,0,0,32,
,62.50%,31.25%,0.00%,0.00%,6.25%,,,,,,,,,
PSAA-620-700,6,1,0,0,1,8,3.375,2,0,0,0,0,10,MILESKI J
,75.00%,12.50%,0.00%,0.00%,12.50%,,,,,,,,,
COURSE TOTAL:,6,1,0,0,1,8,3.375,2,0,0,0,0,10,
,75.00%,12.50%,0.00%,0.00%,12.50%,,,,,,,,,
PSAA-623-700,4,1,0,0,0,5,3.8,0,0,0,1,0,6,GRAHAM C
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,1,0,0,0,5,3.8,0,0,0,1,0,6,
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
PSAA-630-700,4,3,1,0,1,9,3,0,0,0,0,0,9,MORRISON J
,44.44%,33.33%,11.11%,0.00%,11.11%,,,,,,,,,
COURSE TOTAL:,4,3,1,0,1,9,3,0,0,0,0,0,9,
,44.44%,33.33%,11.11%,0.00%,11.11%,,,,,,,,,
PSAA-634-700,18,3,0,0,0,21,3.857,0,0,0,0,0,21,GREER R
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,3,0,0,0,21,3.857,0,0,0,0,0,21,
,85.71%,14.29%,0.00%,0.00%,0.00%,,,,,,,,,
PSAA-636-700,16,1,0,0,0,17,3.941,0,0,0,0,0,17,LUM J
,94.12%,5.88%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC SERVICE &ADMINISTRATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,16,1,0,0,0,17,3.941,0,0,0,0,0,17,
,94.12%,5.88%,0.00%,0.00%,0.00%,,,,,,,,,
PSAA-643-700,6,9,0,1,1,17,3.058,0,0,0,2,0,19,BROWN W
,35.29%,52.94%,0.00%,5.88%,5.88%,,,,,,,,,
COURSE TOTAL:,6,9,0,1,1,17,3.058,0,0,0,2,0,19,
,35.29%,52.94%,0.00%,5.88%,5.88%,,,,,,,,,
PSAA-644-700,4,6,0,0,0,10,3.4,0,0,0,0,0,10,GREIM J
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,6,0,0,0,10,3.4,0,0,0,0,0,10,
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
PSAA-649-700,1,5,0,0,0,6,3.166,1,0,0,0,0,7,MORRISON J
,16.67%,83.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,5,0,0,0,6,3.166,1,0,0,0,0,7,
,16.67%,83.33%,0.00%,0.00%,0.00%,,,,,,,,,
PSAA-651-700,8,0,0,0,1,9,3.555,0,0,0,0,0,9,HOGLER J
,88.89%,0.00%,0.00%,0.00%,11.11%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,1,9,3.555,0,0,0,0,0,9,
,88.89%,0.00%,0.00%,0.00%,11.11%,,,,,,,,,
PSAA-656-700,6,1,0,0,1,8,3.375,0,0,0,0,0,8,ROLLINS J
,75.00%,12.50%,0.00%,0.00%,12.50%,,,,,,,,,
COURSE TOTAL:,6,1,0,0,1,8,3.375,0,0,0,0,0,8,
,75.00%,12.50%,0.00%,0.00%,12.50%,,,,,,,,,
PSAA-675-700,10,0,0,0,0,10,4,0,0,0,0,0,10,DAVIS D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,PUBLIC SERVICE &ADMINISTRATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,10,0,0,0,0,10,4,0,0,0,0,0,10,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,103,40,1,1,7,152,3.519,3,0,0,3,0,158,
,67.76%,26.32%,0.66%,0.66%,4.61%,,,,,,,,,
COLLEGE TOTAL:,156,52,1,1,7,217,3.608,3,0,0,4,0,224,
,71.89%,23.96%,0.46%,0.46%,3.23%,,,,,,,,,
