,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-485-343,11,0,0,0,0,11,4,0,0,0,0,0,11,HENNESSY K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,0,0,0,0,11,4,0,0,0,0,0,11,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,11,0,0,0,0,11,4,0,0,0,0,0,11,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET INTEGRATIVE BIOSCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VIBS-305-301,11,17,8,3,1,40,2.85,0,0,0,3,0,43,HERMAN C
,27.50%,42.50%,20.00%,7.50%,2.50%,,,,,,,,,
COURSE TOTAL:,11,17,8,3,1,40,2.85,0,0,0,3,0,43,
,27.50%,42.50%,20.00%,7.50%,2.50%,,,,,,,,,
VIBS-447-150,25,0,0,0,0,25,4,0,0,0,0,0,25,WALTZ M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,0,0,0,0,25,4,0,0,0,0,0,25,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VIBS-601-301,2,3,0,0,0,5,3.4,0,0,0,1,0,6,HERMAN C
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,3,0,0,0,5,3.4,0,0,0,1,0,6,
,40.00%,60.00%,0.00%,0.00%,0.00%,,,,,,,,,
VIBS-615-301,21,2,1,1,0,25,3.72,0,0,0,0,0,25,BUDKE C
,84.00%,8.00%,4.00%,4.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,2,1,1,0,25,3.72,0,0,0,0,0,25,
,84.00%,8.00%,4.00%,4.00%,0.00%,,,,,,,,,
VIBS-616-101,6,0,0,0,0,6,4,0,0,0,0,0,6,ABBOTT L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VIBS-655-301,5,1,0,0,0,6,3.833,0,0,0,0,0,6,GASTEL B
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,1,0,0,0,6,3.833,0,0,0,0,0,6,
,83.33%,16.67%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET INTEGRATIVE BIOSCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VIBS-685-314,6,0,0,0,0,6,4,0,0,0,0,0,6,WELSH C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VIBS-689-100,5,0,0,0,0,5,4,0,0,0,0,0,5,ABBOTT L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,81,23,9,4,1,118,3.425,0,0,0,4,0,122,
,68.64%,19.49%,7.63%,3.39%,0.85%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET PHYSIOLOGY & PHARMACOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VTPP-401-150,21,0,0,0,0,21,4,0,0,0,0,0,21,WASSER J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,0,0,0,0,21,4,0,0,0,0,0,21,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VTPP-423-300,8,6,16,16,5,51,1.921,1,0,0,2,0,54,HERMAN J
,15.69%,11.76%,31.37%,31.37%,9.80%,,,,,,,,,
COURSE TOTAL:,8,6,16,16,5,51,1.921,1,0,0,2,0,54,
,15.69%,11.76%,31.37%,31.37%,9.80%,,,,,,,,,
DEPARTMENT TOTAL:,29,6,16,16,5,72,2.527,1,0,0,2,0,75,
,40.28%,8.33%,22.22%,22.22%,6.94%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VETERINARY PATHOBIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VTMI-649-100,10,0,0,0,0,10,4,1,0,0,0,0,11,FARNELL M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10,4,1,0,0,0,0,11,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VTPB-405-301,48,15,3,1,0,67,3.641,0,0,0,0,0,67,OMRAN M
,71.64%,22.39%,4.48%,1.49%,0.00%,,,,,,,,,
VTPB-405-302,35,17,3,0,0,55,3.581,0,0,0,0,0,55,OMRAN M
,63.64%,30.91%,5.45%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,83,32,6,1,0,122,3.614,0,0,0,0,0,122,
,68.03%,26.23%,4.92%,0.82%,0.00%,,,,,,,,,
VTPB-409-300,30,21,3,1,1,56,3.392,0,0,0,4,0,60,OMRAN M
,53.57%,37.50%,5.36%,1.79%,1.79%,,,,,,,,,
COURSE TOTAL:,30,21,3,1,1,56,3.392,0,0,0,4,0,60,
,53.57%,37.50%,5.36%,1.79%,1.79%,,,,,,,,,
VTPB-485-150,9,0,0,0,0,9,4,0,0,0,0,0,9,DERR J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VTPB-485-207,15,0,0,0,0,15,4,0,0,0,0,0,15,ESTEVE-GASENT M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,24,0,0,0,0,24,4,0,0,0,0,0,24,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VETERINARY PATHOBIOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,147,53,9,2,1,212,3.62,1,0,0,4,0,217,
,69.34%,25.00%,4.25%,0.94%,0.47%,,,,,,,,,
COLLEGE TOTAL:,268,82,34,22,7,413,3.38,2,0,0,10,0,425,
,64.89%,19.85%,8.23%,5.33%,1.69%,,,,,,,,,
