,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
FORS-601-700,8,0,0,0,0,8,4,0,0,0,0,0,8,MITCHELL S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-312-500,16,8,0,0,0,24,3.666,0,0,0,0,0,24,CONTRERAS N
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,8,0,0,0,24,3.666,0,0,0,0,0,24,
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-313-500,5,16,2,0,0,23,3.13,0,0,0,0,0,23,BONNER R
,21.74%,69.57%,8.70%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,16,2,0,0,23,3.13,0,0,0,0,0,23,
,21.74%,69.57%,8.70%,0.00%,0.00%,,,,,,,,,
NURS-320-500,20,23,5,0,0,48,3.312,0,0,0,0,0,48,BOSENBARK M
,41.67%,47.92%,10.42%,0.00%,0.00%,,,,,,,,,
NURS-320-501,7,11,1,0,1,20,3.15,0,0,0,0,0,20,BOSENBARK M
,35.00%,55.00%,5.00%,0.00%,5.00%,,,,,,,,,
COURSE TOTAL:,27,34,6,0,1,68,3.264,0,0,0,0,0,68,
,39.71%,50.00%,8.82%,0.00%,1.47%,,,,,,,,,
NURS-323-500,17,7,0,0,0,24,3.708,0,0,0,0,0,24,WHITE-COREY S
,70.83%,29.17%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,7,0,0,0,24,3.708,0,0,0,0,0,24,
,70.83%,29.17%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-411-900,23,1,0,0,0,24,3.958,0,0,0,0,0,24,DORMIRE S
,95.83%,4.17%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-411-901,20,0,0,0,0,20,4,0,0,0,0,0,20,DORMIRE S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,43,1,0,0,0,44,3.977,0,0,0,0,0,44,
,97.73%,2.27%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-412-500,8,15,1,0,0,24,3.291,0,0,0,0,0,24,DECKER W
,33.33%,62.50%,4.17%,0.00%,0.00%,,,,,,,,,
NURS-412-501,6,13,1,0,0,20,3.25,0,0,0,0,0,20,DECKER W
,30.00%,65.00%,5.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,28,2,0,0,44,3.272,0,0,0,0,0,44,
,31.82%,63.64%,4.55%,0.00%,0.00%,,,,,,,,,
NURS-413-500,23,2,0,0,0,25,3.92,0,0,0,0,0,25,PITTMAN A
,92.00%,8.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,23,2,0,0,0,25,3.92,0,0,0,0,0,25,
,92.00%,8.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-420-500,7,14,2,0,0,23,3.217,0,0,0,0,0,23,MUFICH M
,30.43%,60.87%,8.70%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,14,2,0,0,23,3.217,0,0,0,0,0,23,
,30.43%,60.87%,8.70%,0.00%,0.00%,,,,,,,,,
NURS-430-500,25,0,0,0,0,25,4,0,0,0,1,2,28,BURNS R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,0,0,0,0,25,4,0,0,0,1,2,28,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-432-501,47,0,0,0,0,47,4,0,0,0,0,0,47,VAN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,47,0,0,0,0,47,4,0,0,0,0,0,47,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-460-700,19,4,0,0,0,23,3.826,0,0,0,0,0,23,AUTHEMENT R
,82.61%,17.39%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,4,0,0,0,23,3.826,0,0,0,0,0,23,
,82.61%,17.39%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-461-700,10,12,1,0,0,23,3.391,0,0,0,0,0,23,GARY J
,43.48%,52.17%,4.35%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,12,1,0,0,23,3.391,0,0,0,0,0,23,
,43.48%,52.17%,4.35%,0.00%,0.00%,,,,,,,,,
NURS-462-700,22,1,0,0,0,23,3.956,0,0,0,0,0,23,BRUCE R
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,1,0,0,0,23,3.956,0,0,0,0,0,23,
,95.65%,4.35%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-465-700,16,6,1,0,0,23,3.652,0,0,0,0,0,23,SEABACK W
,69.57%,26.09%,4.35%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,6,1,0,0,23,3.652,0,0,0,0,0,23,
,69.57%,26.09%,4.35%,0.00%,0.00%,,,,,,,,,
NURS-489-500,27,0,0,0,0,27,4,0,0,0,0,0,27,VAN S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,27,0,0,0,0,27,4,0,0,0,0,0,27,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-501-700,9,0,0,0,0,9,4,0,0,0,0,0,9,UTTERBACK V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,9,0,0,0,0,9,4,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-516-700,13,25,3,0,0,41,3.243,0,0,0,0,0,41,HOFFMAN M
,31.71%,60.98%,7.32%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,25,3,0,0,41,3.243,0,0,0,0,0,41,
,31.71%,60.98%,7.32%,0.00%,0.00%,,,,,,,,,
NURS-522-700,4,12,1,0,0,17,3.176,0,0,0,1,0,18,PULLIUM C
,23.53%,70.59%,5.88%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,12,1,0,0,17,3.176,0,0,0,1,0,18,
,23.53%,70.59%,5.88%,0.00%,0.00%,,,,,,,,,
NURS-525-700,16,5,0,0,0,21,3.761,1,0,0,0,0,22,JONES-SCHUBART K
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,5,0,0,0,21,3.761,1,0,0,0,0,22,
,76.19%,23.81%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-551-700,41,0,0,0,0,41,4,0,0,0,0,0,41,PAGE R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,41,0,0,0,0,41,4,0,0,0,0,0,41,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,409,175,18,0,1,603,3.561,1,0,0,2,2,608,
,67.83%,29.02%,2.99%,0.00%,0.17%,,,,,,,,,
COLLEGE TOTAL:,409,175,18,0,1,603,3.561,1,0,0,2,2,608,
,67.83%,29.02%,2.99%,0.00%,0.17%,,,,,,,,,
