,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-320-300,14,3,3,5,4,29,2.62,0,0,0,3,0,32,BUSCH C
,48.28%,10.34%,10.34%,17.24%,13.79%,,,,,,,,,
COURSE TOTAL:,14,3,3,5,4,29,2.62,0,0,0,3,0,32,
,48.28%,10.34%,10.34%,17.24%,13.79%,,,,,,,,,
BIMS-485-343,8,0,0,0,0,8,4,0,0,0,0,0,8,BLACK M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,22,3,3,5,4,37,2.834,0,0,0,3,0,40,
,59.46%,8.11%,8.11%,13.51%,10.81%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET INTEGRATIVE BIOSCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VIBS-305-300,26,24,15,8,2,75,2.853,0,0,0,2,0,77,HOFFMAN A
,34.67%,32.00%,20.00%,10.67%,2.67%,,,,,,,,,
COURSE TOTAL:,26,24,15,8,2,75,2.853,0,0,0,2,0,77,
,34.67%,32.00%,20.00%,10.67%,2.67%,,,,,,,,,
VIBS-601-300,4,6,4,0,1,15,2.8,0,0,0,4,0,19,HOFFMAN A
,26.67%,40.00%,26.67%,0.00%,6.67%,,,,,,,,,
COURSE TOTAL:,4,6,4,0,1,15,2.8,0,0,0,4,0,19,
,26.67%,40.00%,26.67%,0.00%,6.67%,,,,,,,,,
VIBS-633-200,13,0,1,0,0,14,3.857,0,0,0,0,0,14,BUDKE C
,92.86%,0.00%,7.14%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,0,1,0,0,14,3.857,0,0,0,0,0,14,
,92.86%,0.00%,7.14%,0.00%,0.00%,,,,,,,,,
VIBS-655-201,9,0,0,0,0,9,4,0,0,0,0,0,9,GASTEL B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,0,0,0,0,9,4,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VIBS-685-309,11,0,0,0,0,11,4,0,0,0,0,0,11,HAMER S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
