,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-305-700,37,0,0,0,0,37,4,0,0,0,0,0,37,PULLIUM C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,37,0,0,0,0,37,4,0,0,0,0,0,37,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-315-300,23,15,1,0,0,39,3.564,0,0,0,0,0,39,SEABACK W
,58.97%,38.46%,2.56%,0.00%,0.00%,,,,,,,,,
NURS-315-301,16,15,1,0,0,32,3.468,0,0,0,0,0,32,SEABACK W
,50.00%,46.88%,3.13%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,39,30,2,0,0,71,3.521,0,0,0,0,0,71,
,54.93%,42.25%,2.82%,0.00%,0.00%,,,,,,,,,
NURS-320-300,8,11,2,0,0,21,3.285,0,0,0,0,0,21,BOSENBARK M
,38.10%,52.38%,9.52%,0.00%,0.00%,,,,,,,,,
NURS-320-301,4,5,3,1,3,16,2.375,0,0,0,0,0,16,VELA C
,25.00%,31.25%,18.75%,6.25%,18.75%,,,,,,,,,
NURS-320-302,4,10,6,0,0,20,2.9,0,0,0,0,0,20,BOSENBARK M
,20.00%,50.00%,30.00%,0.00%,0.00%,,,,,,,,,
NURS-320-304,5,11,2,0,0,18,3.166,0,0,0,0,0,18,VELA C
,27.78%,61.11%,11.11%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,37,13,1,3,75,2.96,0,0,0,0,0,75,
,28.00%,49.33%,17.33%,1.33%,4.00%,,,,,,,,,
NURS-411-900,37,0,0,0,0,37,4,0,0,0,0,0,37,MARKLUND L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-411-901,32,0,0,0,0,32,4,0,0,0,0,0,32,MAULDIN B
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-411-902,38,2,0,0,0,40,3.95,0,0,0,0,0,40,MARKLUND L
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2021,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,107,2,0,0,0,109,3.981,0,0,0,0,0,109,
,98.17%,1.83%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-412-300,7,11,0,0,0,18,3.388,0,0,0,0,0,18,DECKER W
,38.89%,61.11%,0.00%,0.00%,0.00%,,,,,,,,,
