,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-101-501,118,2,2,0,0,122,3.95,0,0,0,0,0,122,TIAN Y
,96.72%,1.64%,1.64%,0.00%,0.00%,,,,,,,,,
BIMS-101-502,121,0,0,0,0,121,4,0,0,0,0,2,123,TIAN Y
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-101-503,111,9,3,0,2,125,3.816,0,0,0,1,0,126,IVANOV I
,88.80%,7.20%,2.40%,0.00%,1.60%,,,,,,,,,
BIMS-101-504,114,7,3,0,0,124,3.895,0,0,0,1,0,125,IVANOV I
,91.94%,5.65%,2.42%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,464,18,8,0,2,492,3.914,0,0,0,2,2,496,
,94.31%,3.66%,1.63%,0.00%,0.41%,,,,,,,,,
BIMS-110-501,95,4,0,0,0,99,3.959,0,0,0,0,0,99,YOUNG C
,95.96%,4.04%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-110-502,98,2,0,0,0,100,3.98,0,0,0,0,0,100,YOUNG C
,98.00%,2.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,193,6,0,0,0,199,3.969,0,0,0,0,0,199,
,96.98%,3.02%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-501,99,0,1,0,0,100,3.98,0,0,0,0,0,100,YOUNG C
,99.00%,0.00%,1.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-502,80,0,1,1,0,82,3.939,0,0,0,0,0,82,YOUNG C
,97.56%,0.00%,1.22%,1.22%,0.00%,,,,,,,,,
BIMS-289-503,4,2,0,0,0,6,3.666,0,0,0,0,0,6,KRENEK N
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-504,5,0,0,0,0,5,4,0,0,0,0,0,5,KRENEK N
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,188,2,2,1,0,193,3.939,0,0,0,0,0,193,
,97.41%,1.04%,1.04%,0.52%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
