,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,CENTER FOR ACAD ENHANCEMENT,,,,,,,,,,,,,
DEPARTMENT:,TASP/TSI ADMINISTRATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ASCC-101-501,9,4,2,0,0,15,3.466,0,0,0,2,0,17,JONES M
,60.00%,26.67%,13.33%,0.00%,0.00%,,,,,,,,,
ASCC-101-502,9,8,2,0,0,19,3.368,0,0,0,2,0,21,JONES M
,47.37%,42.11%,10.53%,0.00%,0.00%,,,,,,,,,
ASCC-101-505,10,11,1,0,0,22,3.409,0,0,0,1,0,23,JONES M
,45.45%,50.00%,4.55%,0.00%,0.00%,,,,,,,,,
ASCC-101-507,12,3,0,0,0,15,3.8,0,0,0,1,0,16,SPEED K
,80.00%,20.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,40,26,5,0,0,71,3.492,0,0,0,6,0,77,
,56.34%,36.62%,7.04%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,40,26,5,0,0,71,3.492,0,0,0,6,0,77,
,56.34%,36.62%,7.04%,0.00%,0.00%,,,,,,,,,
COLLEGE TOTAL:,40,26,5,0,0,71,3.492,0,0,0,6,0,77,
,56.34%,36.62%,7.04%,0.00%,0.00%,,,,,,,,,
