,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VMID-925-301,37,75,20,2,0,134,3.097,0,0,0,0,0,134,GRIFFIN J
,27.61%,55.97%,14.93%,1.49%,0.00%,,,,,,,,,
COURSE TOTAL:,37,75,20,2,0,134,3.097,0,0,0,0,0,134,
,27.61%,55.97%,14.93%,1.49%,0.00%,,,,,,,,,
VMID-935-301,130,4,0,0,0,134,3.97,0,0,0,0,0,134,STICKNEY M
,97.01%,2.99%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,130,4,0,0,0,134,3.97,0,0,0,0,0,134,
,97.01%,2.99%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,167,79,20,2,0,268,3.679,0,0,0,0,0,268,
,62.31%,29.48%,7.46%,0.75%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2018,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,VET INTEGRATIVE BIOSCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VIBS-910-301,24,72,37,7,8,148,2.655,0,0,0,0,0,148,HOFFMAN A
,16.22%,48.65%,25.00%,4.73%,5.41%,,,,,,,,,
COURSE TOTAL:,24,72,37,7,8,148,2.655,0,0,0,0,0,148,
,16.22%,48.65%,25.00%,4.73%,5.41%,,,,,,,,,
VIBS-911-301,68,73,7,0,0,148,3.412,0,0,0,0,0,148,KNEESE D
,45.95%,49.32%,4.73%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,68,73,7,0,0,148,3.412,0,0,0,0,0,148,
,45.95%,49.32%,4.73%,0.00%,0.00%,,,,,,,,,
VIBS-928-300,79,54,4,0,0,137,3.547,0,0,0,0,0,137,BUDKE C
,57.66%,39.42%,2.92%,0.00%,0.00%,,,,,,,,,
