,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,CENTER FOR ACAD ENHANCEMENT,,,,,,,,,,,,,
DEPARTMENT:,TASP/TSI ADMINISTRATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ASCC-101-502,10,12,1,1,0,24,3.291,0,0,0,0,0,24,JONES M
,41.67%,50.00%,4.17%,4.17%,0.00%,,,,,,,,,
ASCC-101-503,8,6,2,0,1,17,3.176,0,0,0,1,0,18,MCCLURE M
,47.06%,35.29%,11.76%,0.00%,5.88%,,,,,,,,,
COURSE TOTAL:,18,18,3,1,1,41,3.243,0,0,0,1,0,42,
,43.90%,43.90%,7.32%,2.44%,2.44%,,,,,,,,,
DEPARTMENT TOTAL:,18,18,3,1,1,41,3.243,0,0,0,1,0,42,
,43.90%,43.90%,7.32%,2.44%,2.44%,,,,,,,,,
COLLEGE TOTAL:,18,18,3,1,1,41,3.243,0,0,0,1,0,42,
,43.90%,43.90%,7.32%,2.44%,2.44%,,,,,,,,,
