,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-306-500,14,32,9,1,0,56,3.053,0,0,0,0,0,56,GRUBEN D
,25.00%,57.14%,16.07%,1.79%,0.00%,,,,,,,,,
NURS-306-501,5,15,4,0,0,24,3.041,0,0,0,0,0,24,GRUBEN D
,20.83%,62.50%,16.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,47,13,1,0,80,3.05,0,0,0,0,0,80,
,23.75%,58.75%,16.25%,1.25%,0.00%,,,,,,,,,
NURS-307-500,56,0,0,0,0,56,4,0,0,0,0,0,56,LANDMAN W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-307-501,24,0,0,0,0,24,4,0,0,0,0,0,24,GRUBEN D
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,80,0,0,0,0,80,4,0,0,0,0,0,80,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-312-501,18,5,0,0,0,23,3.782,0,0,0,0,0,23,BRUCE R
,78.26%,21.74%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-312-502,42,13,1,0,0,56,3.732,0,0,0,0,0,56,MARKLUND L
,75.00%,23.21%,1.79%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,60,18,1,0,0,79,3.746,0,0,0,0,0,79,
,75.95%,22.78%,1.27%,0.00%,0.00%,,,,,,,,,
NURS-316-500,14,32,9,1,0,56,3.053,0,0,0,0,0,56,PARROTT T
,25.00%,57.14%,16.07%,1.79%,0.00%,,,,,,,,,
NURS-316-501,6,16,2,1,0,25,3.08,0,0,0,0,0,25,MAULDIN B
,24.00%,64.00%,8.00%,4.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,48,11,2,0,81,3.061,0,0,0,0,0,81,
,24.69%,59.26%,13.58%,2.47%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-320-500,5,18,3,0,0,26,3.076,0,0,0,0,0,26,BOSENBARK M
,19.23%,69.23%,11.54%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,18,3,0,0,26,3.076,0,0,0,0,0,26,
,19.23%,69.23%,11.54%,0.00%,0.00%,,,,,,,,,
NURS-323-500,33,18,1,0,0,52,3.615,0,0,0,0,0,52,WHITE-COREY S
,63.46%,34.62%,1.92%,0.00%,0.00%,,,,,,,,,
NURS-323-501,6,14,1,0,0,21,3.238,0,0,0,0,0,21,WELLS-BEEDE E
,28.57%,66.67%,4.76%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,39,32,2,0,0,73,3.506,0,0,0,0,0,73,
,53.42%,43.84%,2.74%,0.00%,0.00%,,,,,,,,,
NURS-412-500,6,34,8,0,0,48,2.958,0,0,0,0,0,48,DECKER W
,12.50%,70.83%,16.67%,0.00%,0.00%,,,,,,,,,
NURS-412-501,5,12,4,0,0,21,3.047,0,0,0,0,0,21,BRUCE R
,23.81%,57.14%,19.05%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,46,12,0,0,69,2.985,0,0,0,0,0,69,
,15.94%,66.67%,17.39%,0.00%,0.00%,,,,,,,,,
NURS-420-500,34,35,5,0,0,74,3.391,0,0,0,0,0,74,MUFICH M
,45.95%,47.30%,6.76%,0.00%,0.00%,,,,,,,,,
NURS-420-501,13,22,6,0,0,41,3.17,0,0,0,0,0,41,VELA C
,31.71%,53.66%,14.63%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,47,57,11,0,0,115,3.313,0,0,0,0,0,115,
,40.87%,49.57%,9.57%,0.00%,0.00%,,,,,,,,,
NURS-421-500,35,12,0,0,0,47,3.744,0,0,0,0,0,47,VAN S
,74.47%,25.53%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2019,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
