,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VMID-927-301,91,37,0,0,0,128,3.71,0,0,0,0,2,130,CORNELL K
,71.09%,28.91%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,91,37,0,0,0,128,3.71,0,0,0,0,2,130,
,71.09%,28.91%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-940-301,120,9,0,0,0,129,3.93,0,0,0,0,1,130,CORNELL K
,93.02%,6.98%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,120,9,0,0,0,129,3.93,0,0,0,0,1,130,
,93.02%,6.98%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-960-301,65,60,4,0,0,129,3.472,0,0,0,0,1,130,CORNELL K
,50.39%,46.51%,3.10%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,65,60,4,0,0,129,3.472,0,0,0,0,1,130,
,50.39%,46.51%,3.10%,0.00%,0.00%,,,,,,,,,
VMID-962-301,103,27,0,0,0,130,3.792,0,0,0,0,0,130,CORNELL K
,79.23%,20.77%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,103,27,0,0,0,130,3.792,0,0,0,0,0,130,
,79.23%,20.77%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-963-301,117,13,0,0,0,130,3.9,0,0,0,0,0,130,CORNELL K
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,117,13,0,0,0,130,3.9,0,0,0,0,0,130,
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-975-301,6,2,0,0,0,8,3.75,0,0,0,0,0,8,CORNELL K
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-975-302,8,0,0,0,0,8,4,0,0,0,0,0,8,CORNELL K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2018,,,,,,,,,,
,,,,,Professional Veterinary Medicine,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
VMID-975-303,7,1,0,0,0,8,3.875,0,0,0,0,0,8,CORNELL K
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-975-304,5,2,0,0,0,7,3.714,0,0,0,0,1,8,CORNELL K
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-975-305,5,2,1,0,0,8,3.5,0,0,0,0,0,8,CORNELL K
,62.50%,25.00%,12.50%,0.00%,0.00%,,,,,,,,,
VMID-975-306,3,2,1,0,0,6,3.333,0,0,0,0,2,8,CORNELL K
,50.00%,33.33%,16.67%,0.00%,0.00%,,,,,,,,,
VMID-975-307,7,0,0,0,0,7,4,0,0,0,0,1,8,CORNELL K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
