,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,MEDICINE,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
EDHP-502-698,5,2,0,0,0,7,3.714,0,0,0,0,0,7,MCCANN A
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,2,0,0,0,7,3.714,0,0,0,0,0,7,
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
EDHP-622-700,5,3,0,0,0,8,3.625,0,0,0,0,0,8,WILSON E
,62.50%,37.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,3,0,0,0,8,3.625,0,0,0,0,0,8,
,62.50%,37.50%,0.00%,0.00%,0.00%,,,,,,,,,
MSCI-689-601,14,0,0,0,0,14,4,0,0,0,0,0,14,ZIMMER W
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,0,0,0,0,14,4,0,0,0,0,0,14,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,24,5,0,0,0,29,3.731,0,0,0,0,0,29,
,82.76%,17.24%,0.00%,0.00%,0.00%,,,,,,,,,
COLLEGE TOTAL:,24,5,0,0,0,29,3.731,0,0,0,0,0,29,
,82.76%,17.24%,0.00%,0.00%,0.00%,,,,,,,,,
