,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEO-600-600,14,6,0,0,0,20,3.7,0,0,0,0,0,20,BENDEN M
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-600-698,22,5,0,0,2,29,3.551,0,0,0,0,0,29,BENDEN M
,75.86%,17.24%,0.00%,0.00%,6.90%,,,,,,,,,
COURSE TOTAL:,36,11,0,0,2,49,3.612,0,0,0,0,0,49,
,73.47%,22.45%,0.00%,0.00%,4.08%,,,,,,,,,
PHEO-610-600,25,1,0,0,0,26,3.961,0,0,0,0,0,26,CIZMAS L
,96.15%,3.85%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,1,0,0,0,26,3.961,0,0,0,0,0,26,
,96.15%,3.85%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-612-698,14,0,0,0,0,14,4,0,0,0,1,0,15,CARRILLO G
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,0,0,0,0,14,4,0,0,0,1,0,15,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-615-600,19,0,0,0,0,19,4,0,0,0,0,0,19,MCDONALD T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,0,0,0,0,19,4,0,0,0,0,0,19,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-640-600,9,9,1,0,0,19,3.421,0,0,0,0,0,19,PICKENS A
,47.37%,47.37%,5.26%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,9,1,0,0,19,3.421,0,0,0,0,0,19,
,47.37%,47.37%,5.26%,0.00%,0.00%,,,,,,,,,
PHEO-645-600,10,4,0,0,0,14,3.714,0,0,0,0,0,14,BENDEN M
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,10,4,0,0,0,14,3.714,0,0,0,0,0,14,
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-650-699,17,0,0,0,0,17,4,0,0,0,1,0,18,RENE A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,0,0,0,0,17,4,0,0,0,1,0,18,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-655-600,3,5,0,0,0,8,3.375,0,0,0,0,0,8,PERES C
,37.50%,62.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,5,0,0,0,8,3.375,0,0,0,0,0,8,
,37.50%,62.50%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-675-600,7,0,0,0,0,7,4,0,0,0,0,0,7,SHARMA V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-679-600,10,1,0,0,0,11,3.909,0,0,0,0,0,11,BENDEN M
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,1,0,0,0,11,3.909,0,0,0,0,0,11,
,90.91%,9.09%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,150,31,1,0,2,184,3.777,0,0,0,2,0,186,
,81.52%,16.85%,0.54%,0.00%,1.09%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2018,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEB-600-601,56,9,2,0,0,67,3.805,0,0,0,0,0,67,ZANWAR P
,83.58%,13.43%,2.99%,0.00%,0.00%,,,,,,,,,
PHEB-600-699,7,2,0,0,0,9,3.777,0,0,0,0,0,9,ZANWAR P
,77.78%,22.22%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,63,11,2,0,0,76,3.802,0,0,0,0,0,76,
