,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
NURS-305-700,64,2,0,0,0,66,3.969,0,0,0,0,0,66,LANDMAN W
,96.97%,3.03%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,64,2,0,0,0,66,3.969,0,0,0,0,0,66,
,96.97%,3.03%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-315-300,18,8,1,0,0,27,3.629,0,0,0,0,0,27,SEABACK W
,66.67%,29.63%,3.70%,0.00%,0.00%,,,,,,,,,
NURS-315-301,10,14,0,0,1,25,3.28,0,0,0,0,0,25,SEABACK W
,40.00%,56.00%,0.00%,0.00%,4.00%,,,,,,,,,
COURSE TOTAL:,28,22,1,0,1,52,3.461,0,0,0,0,0,52,
,53.85%,42.31%,1.92%,0.00%,1.92%,,,,,,,,,
NURS-320-300,2,23,1,0,0,26,3.038,0,0,0,0,0,26,VELA C
,7.69%,88.46%,3.85%,0.00%,0.00%,,,,,,,,,
NURS-320-301,2,20,3,0,0,25,2.96,0,0,0,0,0,25,VELA C
,8.00%,80.00%,12.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,43,4,0,0,51,3,0,0,0,0,0,51,
,7.84%,84.31%,7.84%,0.00%,0.00%,,,,,,,,,
NURS-411-900,54,2,0,0,0,56,3.964,0,0,0,0,0,56,GARY J
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-411-901,18,6,0,0,0,24,3.75,0,0,0,0,0,24,GARY J
,75.00%,25.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,72,8,0,0,0,80,3.9,0,0,0,0,0,80,
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
NURS-412-300,15,11,1,0,0,27,3.518,0,0,0,0,1,28,BRUCE R
,55.56%,40.74%,3.70%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SUMMER 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,NURSING,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF NURSING,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
