,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,BUSH SCHOOL OF GOVT. - DEANS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BUSH-602-600,8,3,2,0,1,14,0,0,0,0,1,0,15,RAISOR C
,57.14%,21.43%,14.29%,0.00%,7.14%,,,,,,,,,
COURSE TOTAL:,8,3,2,0,1,14,Error,0,0,0,1,0,15,
,57.14%,21.43%,14.29%,0.00%,7.14%,,,,,,,,,
BUSH-631-601,11,9,1,0,0,21,3.476,0,0,0,0,0,21,CORTES K
,52.38%,42.86%,4.76%,0.00%,0.00%,,,,,,,,,
BUSH-631-602,15,7,0,0,0,22,3.681,0,0,0,0,0,22,CORTES K
,68.18%,31.82%,0.00%,0.00%,0.00%,,,,,,,,,
BUSH-631-603,14,5,3,1,0,23,3.391,0,0,0,0,0,23,LAHEY J
,60.87%,21.74%,13.04%,4.35%,0.00%,,,,,,,,,
BUSH-631-604,15,6,0,0,0,21,3.714,0,0,0,0,0,21,NIELSEN R
,71.43%,28.57%,0.00%,0.00%,0.00%,,,,,,,,,
BUSH-631-605,11,4,0,1,0,16,3.562,0,0,0,1,0,17,LAHEY J
,68.75%,25.00%,0.00%,6.25%,0.00%,,,,,,,,,
BUSH-631-606,17,9,1,0,0,27,3.592,0,0,0,0,0,27,SELLARS E
,62.96%,33.33%,3.70%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,83,40,5,2,0,130,3.569,0,0,0,1,0,131,
,63.85%,30.77%,3.85%,1.54%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,BUSH SCHOOL OF GOVT. - DEANS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,91,43,7,2,1,144,3.569,0,0,0,2,0,146,
,63.19%,29.86%,4.86%,1.39%,0.69%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,BUSH SCHOOL OF GOV & PUB SERV,,,,,,,,,,,,,
DEPARTMENT:,INTERNATIONAL AFFAIRS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
INTA-601-601,8,9,0,0,0,17,3.47,0,0,0,0,0,17,SCHUESSLER J
,47.06%,52.94%,0.00%,0.00%,0.00%,,,,,,,,,
INTA-601-602,11,12,0,0,0,23,3.478,0,0,0,0,0,23,SCHUESSLER J
