,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,LIBERAL ARTS,,,,,,,,,,,,,
DEPARTMENT:,ANTHROPOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ANTH-201-200,25,2,0,0,0,27,3.925,0,0,0,0,0,27,CARLSON D
,92.59%,7.41%,0.00%,0.00%,0.00%,,,,,,,,,
ANTH-201-501,32,46,28,9,2,117,2.829,0,0,0,2,0,119,GURSKY S
,27.35%,39.32%,23.93%,7.69%,1.71%,,,,,,,,,
ANTH-201-502,24,21,11,1,0,57,3.192,0,0,0,0,0,57,PRATT J
,42.11%,36.84%,19.30%,1.75%,0.00%,,,,,,,,,
ANTH-201-599,19,50,31,5,1,106,2.764,2,0,0,11,0,119,BRYANT V
,17.92%,47.17%,29.25%,4.72%,0.94%,,,,,,,,,
COURSE TOTAL:,100,119,70,15,3,307,2.97,2,0,0,13,0,322,
,32.57%,38.76%,22.80%,4.89%,0.98%,,,,,,,,,
ANTH-202-501,11,14,5,4,1,35,2.857,0,0,0,0,0,35,DEMPSEY A
,31.43%,40.00%,14.29%,11.43%,2.86%,,,,,,,,,
ANTH-202-502,7,21,18,0,7,53,2.396,0,0,0,5,0,58,THOMS A
,13.21%,39.62%,33.96%,0.00%,13.21%,,,,,,,,,
COURSE TOTAL:,18,35,23,4,8,88,2.579,0,0,0,5,0,93,
,20.45%,39.77%,26.14%,4.55%,9.09%,,,,,,,,,
ANTH-204-500,5,19,19,3,0,46,2.565,0,0,0,12,0,58,GRAF K
,10.87%,41.30%,41.30%,6.52%,0.00%,,,,,,,,,
COURSE TOTAL:,5,19,19,3,0,46,2.565,0,0,0,12,0,58,
,10.87%,41.30%,41.30%,6.52%,0.00%,,,,,,,,,
ANTH-205-501,51,53,12,4,2,122,3.204,0,0,0,3,0,125,ALVARD M
,41.80%,43.44%,9.84%,3.28%,1.64%,,,,,,,,,
ANTH-205-502,45,56,16,4,0,121,3.173,0,0,0,1,0,122,ALVARD M
,37.19%,46.28%,13.22%,3.31%,0.00%,,,,,,,,,
ANTH-205-503,49,66,14,4,2,135,3.155,0,0,0,4,0,139,VIEIRA DE CASTRO L
,36.30%,48.89%,10.37%,2.96%,1.48%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,LIBERAL ARTS,,,,,,,,,,,,,
DEPARTMENT:,ANTHROPOLOGY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
ANTH-205-504,84,23,12,1,1,121,3.553,0,0,0,2,0,123,LYNCH D
,69.42%,19.01%,9.92%,0.83%,0.83%,,,,,,,,,
ANTH-205-505,59,20,10,0,0,89,3.55,0,0,0,0,0,89,LYNCH D
,66.29%,22.47%,11.24%,0.00%,0.00%,,,,,,,,,
ANTH-205-506,30,7,4,1,1,43,3.488,0,0,0,0,0,43,PERROTTI A
