,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,BIOMEDICAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-5221-600,18,12,1,0,0,31,3.548,0,0,0,0,0,31,BUSCHANG P
,58.06%,38.71%,3.23%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,12,1,0,0,31,3.548,0,0,0,0,0,31,
,58.06%,38.71%,3.23%,0.00%,0.00%,,,,,,,,,
BIMS-5251-600,19,0,0,0,0,19,4,0,0,0,0,0,19,NEWMAN J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,0,0,0,0,19,4,0,0,0,0,0,19,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V69-600,19,0,0,0,0,19,4,0,0,0,0,0,19,RUEST L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,0,0,0,0,19,4,0,0,0,0,0,19,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V73-600,8,6,5,0,1,20,3,0,0,0,0,0,20,BUSCHANG P
,40.00%,30.00%,25.00%,0.00%,5.00%,,,,,,,,,
COURSE TOTAL:,8,6,5,0,1,20,3,0,0,0,0,0,20,
,40.00%,30.00%,25.00%,0.00%,5.00%,,,,,,,,,
BIMS-5V93-600,11,0,0,0,0,11,4,0,0,0,0,0,11,SVOBODA K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,0,0,0,0,11,4,0,0,0,0,0,11,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V96-600,11,0,0,0,0,11,4,0,0,0,0,0,11,SVOBODA K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,0,0,0,0,11,4,0,0,0,0,0,11,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,BIOMEDICAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,86,18,6,0,1,111,3.754,0,0,0,0,0,111,
,77.48%,16.22%,5.41%,0.00%,0.90%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2016,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
