,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
OBIO-610-600,12,0,0,0,0,12,4,0,0,0,0,0,12,LIU X
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,0,0,0,0,12,4,0,0,0,0,0,12,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-611-600,20,7,0,0,0,27,3.74,0,0,0,0,0,27,BUSCHANG P
,74.07%,25.93%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,7,0,0,0,27,3.74,0,0,0,0,0,27,
,74.07%,25.93%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-630-600,14,2,0,0,0,16,3.875,0,0,0,0,0,16,RUEST L
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,14,2,0,0,0,16,3.875,0,0,0,0,0,16,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-631-600,18,2,0,0,0,20,3.9,0,0,0,0,0,20,RUEST L
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,2,0,0,0,20,3.9,0,0,0,0,0,20,
,90.00%,10.00%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-674-600,8,0,0,0,0,8,4,0,0,0,0,0,8,NEWMAN J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,0,0,0,0,8,4,0,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,72,11,0,0,0,83,3.837,0,0,0,0,0,83,
,86.75%,13.25%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COMPREHENSIVE DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PROS-647-600,6,0,0,0,0,6,4,0,0,0,0,0,6,CHO S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,6,0,0,0,0,6,4,0,0,0,0,0,6,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DDHS-3110-500,28,1,0,0,0,29,3.965,0,0,0,0,0,29,FOX E
,96.55%,3.45%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,28,1,0,0,0,29,3.965,0,0,0,0,0,29,
,96.55%,3.45%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-3120-500,12,17,1,0,0,30,3.366,0,0,0,0,0,30,FOX E
,40.00%,56.67%,3.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,17,1,0,0,30,3.366,0,0,0,0,0,30,
,40.00%,56.67%,3.33%,0.00%,0.00%,,,,,,,,,
DDHS-3160-500,17,12,0,0,0,29,3.586,0,0,0,0,0,29,VU M
,58.62%,41.38%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,17,12,0,0,0,29,3.586,0,0,0,0,0,29,
,58.62%,41.38%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-3250-500,8,19,3,0,0,30,3.166,0,0,0,0,0,30,LU Y
,26.67%,63.33%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,19,3,0,0,30,3.166,0,0,0,0,0,30,
,26.67%,63.33%,10.00%,0.00%,0.00%,,,,,,,,,
DDHS-3425-500,8,21,0,0,0,29,3.275,0,0,0,0,0,29,COTTER J
,27.59%,72.41%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,21,0,0,0,29,3.275,0,0,0,0,0,29,
,27.59%,72.41%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-4015-500,27,2,0,0,0,29,3.931,0,0,0,0,0,29,ABRAHAM C
,93.10%,6.90%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,27,2,0,0,0,29,3.931,0,0,0,0,0,29,
,93.10%,6.90%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DDHS-4025-500,18,9,2,0,0,29,3.551,0,0,0,0,0,29,PATEL P
,62.07%,31.03%,6.90%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,18,9,2,0,0,29,3.551,0,0,0,0,0,29,
,62.07%,31.03%,6.90%,0.00%,0.00%,,,,,,,,,
DDHS-4210-500,28,1,0,0,0,29,3.965,0,0,0,0,0,29,SIMONS P
,96.55%,3.45%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,28,1,0,0,0,29,3.965,0,0,0,0,0,29,
,96.55%,3.45%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-4410-500,29,0,0,0,0,29,4,0,0,0,0,0,29,WYATT L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,29,0,0,0,0,29,4,0,0,0,0,0,29,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-4610-500,6,21,2,0,0,29,3.137,0,0,0,0,0,29,ABRAHAM C
,20.69%,72.41%,6.90%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,21,2,0,0,29,3.137,0,0,0,0,0,29,
,20.69%,72.41%,6.90%,0.00%,0.00%,,,,,,,,,
DDHS-4620-500,1,24,4,0,0,29,2.896,0,0,0,0,0,29,MUZZIN K
,3.45%,82.76%,13.79%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,24,4,0,0,29,2.896,0,0,0,0,0,29,
,3.45%,82.76%,13.79%,0.00%,0.00%,,,,,,,,,
DDHS-4715-500,4,22,3,0,0,29,3.034,0,0,0,0,0,29,KABANI F
,13.79%,75.86%,10.34%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,4,22,3,0,0,29,3.034,0,0,0,0,0,29,
,13.79%,75.86%,10.34%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
