,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEO-600-600,15,0,1,0,0,16,3.875,0,0,0,0,0,16,BENDEN M
,93.75%,0.00%,6.25%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,0,1,0,0,16,3.875,0,0,0,0,0,16,
,93.75%,0.00%,6.25%,0.00%,0.00%,,,,,,,,,
PHEO-605-600,28,0,0,0,0,28,4,0,0,0,0,0,28,MCDONALD T
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,28,0,0,0,0,28,4,0,0,0,0,0,28,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-613-700,7,0,0,0,0,7,4,0,0,0,0,0,7,CARRILLO G
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-618-600,7,8,0,0,0,15,3.466,0,0,0,2,0,17,PICKENS A
,46.67%,53.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,8,0,0,0,15,3.466,0,0,0,2,0,17,
,46.67%,53.33%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-630-600,27,1,0,0,0,28,3.964,0,0,0,0,0,28,JOHNSON N
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,27,1,0,0,0,28,3.964,0,0,0,0,0,28,
,96.43%,3.57%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-676-699,7,0,0,0,0,7,4,0,0,0,0,0,7,SHARMA V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,ENVIRONMENTAL & OCCPTNL HLTH,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEO-678-600,16,2,0,1,0,19,3.736,0,0,0,0,0,19,BENDEN M
,84.21%,10.53%,0.00%,5.26%,0.00%,,,,,,,,,
COURSE TOTAL:,16,2,0,1,0,19,3.736,0,0,0,0,0,19,
,84.21%,10.53%,0.00%,5.26%,0.00%,,,,,,,,,
PHEO-682-600,8,5,0,0,0,13,3.615,0,0,0,0,0,13,BENDEN M
,61.54%,38.46%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,5,0,0,0,13,3.615,0,0,0,0,0,13,
,61.54%,38.46%,0.00%,0.00%,0.00%,,,,,,,,,
PHEO-689-600,10,3,0,0,0,13,3.769,0,0,0,0,0,13,PERES C
,76.92%,23.08%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,3,0,0,0,13,3.769,0,0,0,0,0,13,
,76.92%,23.08%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,125,19,1,1,0,146,3.837,0,0,0,2,0,148,
,85.62%,13.01%,0.68%,0.68%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PHEB-602-600,10,12,2,0,0,24,3.333,0,0,0,0,0,24,HAN G
,41.67%,50.00%,8.33%,0.00%,0.00%,,,,,,,,,
PHEB-602-699,4,10,4,0,0,18,3,0,0,0,0,0,18,HAN G
,22.22%,55.56%,22.22%,0.00%,0.00%,,,,,,,,,
PHEB-602-700,8,13,9,0,0,30,2.966,0,0,0,0,0,30,HAN G
,26.67%,43.33%,30.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,35,15,0,0,72,3.097,0,0,0,0,0,72,
,30.56%,48.61%,20.83%,0.00%,0.00%,,,,,,,,,
PHEB-605-600,19,1,0,0,0,20,3.95,0,0,0,0,0,20,GORMAN D
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-605-700,6,8,1,0,0,15,3.333,0,0,0,1,0,16,XU X
,40.00%,53.33%,6.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,25,9,1,0,0,35,3.685,0,0,0,1,0,36,
,71.43%,25.71%,2.86%,0.00%,0.00%,,,,,,,,,
PHEB-609-699,28,7,1,0,0,36,3.75,0,0,0,1,0,37,ZHENG Q
,77.78%,19.44%,2.78%,0.00%,0.00%,,,,,,,,,
PHEB-609-700,5,8,2,0,0,15,3.2,0,0,0,0,0,15,ZHENG Q
,33.33%,53.33%,13.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,33,15,3,0,0,51,3.588,0,0,0,1,0,52,
,64.71%,29.41%,5.88%,0.00%,0.00%,,,,,,,,,
PHEB-610-600,26,10,1,0,0,37,3.675,0,0,0,0,0,37,DUPONT-REYES M
,70.27%,27.03%,2.70%,0.00%,0.00%,,,,,,,,,
PHEB-610-700,17,2,0,0,0,19,3.894,0,0,0,0,0,19,ROH T
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,43,12,1,0,0,56,3.75,0,0,0,0,0,56,
,76.79%,21.43%,1.79%,0.00%,0.00%,,,,,,,,,
PHEB-618-600,19,1,0,0,0,20,3.95,0,0,0,0,0,20,HAN D
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,1,0,0,0,20,3.95,0,0,0,0,0,20,
,95.00%,5.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-619-600,24,0,0,0,0,24,4,0,0,0,1,1,26,FISCHER R
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-619-700,22,0,0,0,0,22,4,0,0,0,0,0,22,ZANWAR P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,46,0,0,0,0,46,4,0,0,0,1,1,48,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
PHEB-620-600,2,4,1,0,0,7,3.142,0,0,0,0,0,7,TAYLOR N
,28.57%,57.14%,14.29%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,2,4,1,0,0,7,3.142,0,0,0,0,0,7,
,28.57%,57.14%,14.29%,0.00%,0.00%,,,,,,,,,
PHEB-689-600,16,0,0,0,0,16,4,0,0,0,0,0,16,MADDOCK J
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,0,0,0,0,16,4,0,0,0,0,0,16,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR FALL 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,PUBLIC HEALTH,,,,,,,,,,,,,
DEPARTMENT:,EPIDEMIOLOGY & BIOSTATISTICS,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
