,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,BIOMEDICAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-5222-600,22,13,0,0,0,35,3.628,0,0,0,0,0,35,SCHNEIDERMAN E
,62.86%,37.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,13,0,0,0,35,3.628,0,0,0,0,0,35,
,62.86%,37.14%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5263-600,9,0,0,0,0,9,4,0,0,0,0,0,9,TAO F
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,0,0,0,0,9,4,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5350-600,10,0,0,0,0,10,4,0,0,0,0,0,10,HONEYMAN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,0,0,0,0,10,4,0,0,0,0,0,10,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V75-600,11,6,0,0,0,17,3.647,0,0,0,0,0,17,BUSCHANG P
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,6,0,0,0,17,3.647,0,0,0,0,0,17,
,64.71%,35.29%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V93-600,7,0,0,0,0,7,4,1,0,0,0,0,8,SVOBODA K
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,1,0,0,0,0,8,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-5V96-600,7,1,0,0,0,8,3.939,0,0,0,0,0,8,SVOBODA K
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8,3.939,0,0,0,0,0,8,
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,BIOMEDICAL SCIENCES,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,66,20,0,0,0,86,3.797,1,0,0,0,0,87,
,76.74%,23.26%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DDHS-3020-500,10,18,2,0,0,30,3.266,0,0,0,0,0,30,COTTER J
,33.33%,60.00%,6.67%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,10,18,2,0,0,30,3.266,0,0,0,0,0,30,
,33.33%,60.00%,6.67%,0.00%,0.00%,,,,,,,,,
DDHS-3220-500,20,10,0,0,0,30,3.666,0,0,0,0,0,30,LIANG H
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,20,10,0,0,0,30,3.666,0,0,0,0,0,30,
,66.67%,33.33%,0.00%,0.00%,0.00%,,,,,,,,,
DDHS-3310-500,28,1,1,0,0,30,3.9,0,0,0,0,0,30,WYATT L
,93.33%,3.33%,3.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,28,1,1,0,0,30,3.9,0,0,0,0,0,30,
,93.33%,3.33%,3.33%,0.00%,0.00%,,,,,,,,,
DDHS-3325-500,5,10,5,7,3,30,2.233,0,0,0,0,0,30,HONEYMAN A
,16.67%,33.33%,16.67%,23.33%,10.00%,,,,,,,,,
COURSE TOTAL:,5,10,5,7,3,30,2.233,0,0,0,0,0,30,
,16.67%,33.33%,16.67%,23.33%,10.00%,,,,,,,,,
DDHS-3340-500,11,12,1,6,0,30,2.933,0,0,0,0,0,30,HONEYMAN A
,36.67%,40.00%,3.33%,20.00%,0.00%,,,,,,,,,
COURSE TOTAL:,11,12,1,6,0,30,2.933,0,0,0,0,0,30,
,36.67%,40.00%,3.33%,20.00%,0.00%,,,,,,,,,
