,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-101-501,98,4,0,0,0,102,3.96,0,0,0,0,0,102,IVANOV I
,96.08%,3.92%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-101-502,93,6,1,0,0,100,3.92,0,0,0,0,0,100,IVANOV I
,93.00%,6.00%,1.00%,0.00%,0.00%,,,,,,,,,
BIMS-101-504,89,2,0,0,0,91,3.978,0,0,0,0,0,91,TIAN Y
,97.80%,2.20%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,280,12,1,0,0,293,3.952,0,0,0,0,0,293,
,95.56%,4.10%,0.34%,0.00%,0.00%,,,,,,,,,
BIMS-110-501,63,10,0,1,1,75,3.773,0,0,0,0,0,75,YOUNG C
,84.00%,13.33%,0.00%,1.33%,1.33%,,,,,,,,,
BIMS-110-502,57,4,1,0,0,62,3.903,0,0,0,0,0,62,YOUNG C
,91.94%,6.45%,1.61%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,120,14,1,1,1,137,3.832,0,0,0,0,0,137,
,87.59%,10.22%,0.73%,0.73%,0.73%,,,,,,,,,
BIMS-201-500,34,4,0,0,0,38,3.894,0,0,0,0,0,38,CROUCH E
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,34,4,0,0,0,38,3.894,0,0,0,0,0,38,
,89.47%,10.53%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-200,7,4,0,0,0,11,3.636,0,0,0,0,0,11,SEABURY C
,63.64%,36.36%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-501,38,22,4,0,0,64,3.531,0,0,0,1,0,65,BERGTHORSSON U
,59.38%,34.38%,6.25%,0.00%,0.00%,,,,,,,,,
BIMS-320-502,29,51,5,5,0,90,3.155,0,0,0,4,1,95,DERR J
,32.22%,56.67%,5.56%,5.56%,0.00%,,,,,,,,,
BIMS-320-503,24,28,10,2,0,64,3.156,0,0,0,1,0,65,MURPHY W
,37.50%,43.75%,15.63%,3.13%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,98,105,19,7,0,229,3.283,0,0,0,6,1,236,
,42.79%,45.85%,8.30%,3.06%,0.00%,,,,,,,,,
BIMS-421-500,31,3,0,0,0,34,3.911,0,0,0,0,0,34,VENKATRAJ V
,91.18%,8.82%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,31,3,0,0,0,34,3.911,0,0,0,0,0,34,
,91.18%,8.82%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-485-543,16,0,0,0,0,16,4,1,0,0,0,0,17,CROUCH E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,16,0,0,0,0,16,4,1,0,0,0,0,17,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-489-599,8,1,0,0,0,9,3.888,0,0,0,2,0,11,THREADGILL D
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,1,0,0,0,9,3.888,0,0,0,2,0,11,
,88.89%,11.11%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-491-532,7,0,0,0,0,7,4,0,0,0,0,0,7,TIFFANY-CASTIGLION
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
VMID-686-600,58,0,0,0,0,58,4,0,0,0,0,0,58,JOHNSON L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,58,0,0,0,0,58,4,0,0,0,0,0,58,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2017,,,,,,,,,,
,,,,,Undergraduate & Graduate,,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
