,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-101-501,108,11,0,0,1,120,3.875,0,0,0,0,0,120,IVANOV I
,90.00%,9.17%,0.00%,0.00%,0.83%,,,,,,,,,
BIMS-101-502,107,8,2,0,3,120,3.8,0,0,0,0,0,120,IVANOV I
,89.17%,6.67%,1.67%,0.00%,2.50%,,,,,,,,,
BIMS-101-504,105,0,0,0,0,105,4,0,0,0,0,0,105,TIAN Y
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,320,19,2,0,4,345,3.886,0,0,0,0,0,345,
,92.75%,5.51%,0.58%,0.00%,1.16%,,,,,,,,,
BIMS-110-501,99,1,0,0,0,100,3.99,0,0,0,0,0,100,YOUNG C
,99.00%,1.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-110-502,93,6,0,0,0,99,3.939,0,0,0,0,0,99,YOUNG C
,93.94%,6.06%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,192,7,0,0,0,199,3.964,0,0,0,0,0,199,
,96.48%,3.52%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-201-500,33,5,0,0,0,38,3.868,0,0,0,0,0,38,CROUCH E
,86.84%,13.16%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,33,5,0,0,0,38,3.868,0,0,0,0,0,38,
,86.84%,13.16%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-500,20,0,0,0,0,20,4,0,0,0,0,0,20,BLACK M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-501,13,0,0,0,0,13,4,0,0,0,0,0,13,CARLISLE E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-289-503,5,0,0,0,0,5,4,0,0,0,0,0,5,KRENEK N
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
COURSE TOTAL:,38,0,0,0,0,38,4,0,0,0,0,0,38,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-200,11,1,0,0,0,12,3.916,0,0,0,0,0,12,SEABURY C
,91.67%,8.33%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-502,60,35,5,0,1,101,3.514,0,0,0,0,0,101,DERR J
,59.41%,34.65%,4.95%,0.00%,0.99%,,,,,,,,,
BIMS-320-503,69,6,0,0,0,75,3.92,0,0,0,0,0,75,DAVIS B
,92.00%,8.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-320-504,41,26,19,2,2,90,3.133,0,0,0,0,0,90,SKOW L
,45.56%,28.89%,21.11%,2.22%,2.22%,,,,,,,,,
COURSE TOTAL:,181,68,24,2,3,278,3.517,0,0,0,0,0,278,
,65.11%,24.46%,8.63%,0.72%,1.08%,,,,,,,,,
BIMS-421-500,22,0,0,0,0,22,4,0,0,0,0,0,22,VENKATRAJ V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,22,0,0,0,0,22,4,0,0,0,0,0,22,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-485-501,24,0,0,0,0,24,4,1,0,0,0,0,25,CROUCH E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-485-543,8,0,0,0,0,8,4,0,0,0,1,0,9,CROUCH E
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,32,0,0,0,0,32,4,1,0,0,1,0,34,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
BIMS-489-502,95,0,0,1,1,97,3.927,0,0,0,0,0,97,YOUNG C
,97.94%,0.00%,0.00%,1.03%,1.03%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,VETERINARY MED & BIOMEDICAL SC,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF VETERINARY MEDICINE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
BIMS-489-503,44,0,1,0,0,45,3.955,0,0,0,0,0,45,YOUNG C
,97.78%,0.00%,2.22%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,139,0,1,1,1,142,3.936,0,0,0,0,0,142,
,97.89%,0.00%,0.70%,0.70%,0.70%,,,,,,,,,
BIMS-491-532,15,0,0,0,0,15,4,0,0,0,0,0,15,CROUCH E
