,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
OBIO-612-600,5,0,0,0,0,5,4,0,0,0,0,0,5,OPPERMAN L
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-621-600,19,12,0,0,0,31,3.612,0,0,0,0,0,31,SCHNEIDERMAN E
,61.29%,38.71%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,19,12,0,0,0,31,3.612,0,0,0,0,0,31,
,61.29%,38.71%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-632-600,9,7,1,0,0,17,3.47,0,0,0,0,0,17,BUSCHANG P
,52.94%,41.18%,5.88%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,7,1,0,0,17,3.47,0,0,0,0,0,17,
,52.94%,41.18%,5.88%,0.00%,0.00%,,,,,,,,,
OBIO-641-600,3,4,0,0,0,7,3.428,0,0,0,0,0,7,WANG X
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,4,0,0,0,7,3.428,0,0,0,0,0,7,
,42.86%,57.14%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-673-600,9,0,0,0,0,9,4,0,0,0,0,0,9,HONEYMAN A
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,0,0,0,0,9,4,0,0,0,0,0,9,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
OBIO-687-600,3,3,0,0,0,6,3.625,0,0,0,0,0,6,SVOBODA K
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,3,3,0,0,0,6,3.625,0,0,0,0,0,6,
,50.00%,50.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DEPARTMENT TOTAL:,48,26,1,0,0,75,3.656,0,0,0,0,0,75,
,64.00%,34.67%,1.33%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,COMPREHENSIVE DENTISTRY,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
PROS-644-600,7,0,0,0,0,7,4,0,0,0,0,0,7,CHO S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,7,0,0,0,0,7,4,0,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Undergraduate,,,,,,,,
COLLEGE:,DENTISTRY,,,,,,,,,,,,,
DEPARTMENT:,DENTAL HYGIENE,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
DDHS-3020-500,9,18,3,0,0,30,3.2,0,0,0,0,0,30,COTTER J
,30.00%,60.00%,10.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,9,18,3,0,0,30,3.2,0,0,0,0,0,30,
,30.00%,60.00%,10.00%,0.00%,0.00%,,,,,,,,,
DDHS-3325-500,2,13,8,3,1,27,2.444,0,0,0,0,0,27,HONEYMAN A
,7.41%,48.15%,29.63%,11.11%,3.70%,,,,,,,,,
COURSE TOTAL:,2,13,8,3,1,27,2.444,0,0,0,0,0,27,
,7.41%,48.15%,29.63%,11.11%,3.70%,,,,,,,,,
DDHS-3340-500,10,13,3,1,0,27,3.185,0,0,0,0,0,27,KRAMER P
,37.04%,48.15%,11.11%,3.70%,0.00%,,,,,,,,,
COURSE TOTAL:,10,13,3,1,0,27,3.185,0,0,0,0,0,27,
,37.04%,48.15%,11.11%,3.70%,0.00%,,,,,,,,,
DDHS-3410-500,21,8,1,0,0,30,3.666,0,0,0,0,0,30,WOO V
,70.00%,26.67%,3.33%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,21,8,1,0,0,30,3.666,0,0,0,0,0,30,
,70.00%,26.67%,3.33%,0.00%,0.00%,,,,,,,,,
