,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,EDUCATION & HUMAN DEVELOPMENT,,,,,,,,,,,,,
DEPARTMENT:,COLLEGE OF EDUCATION,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
CEHD-603-600,6,0,0,0,0,6,4,1,0,0,0,0,7,GOODSON P
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,6,0,0,0,0,6,4,1,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
DEPARTMENT TOTAL:,6,0,0,0,0,6,4,1,0,0,0,0,7,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,EDUCATION & HUMAN DEVELOPMENT,,,,,,,,,,,,,
DEPARTMENT:,EDUC ADMN & HUMAN RESOURCE DEV,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
EDAD-601-600,13,0,0,0,0,13,4,0,0,0,0,0,13,STANLEY C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13,4,0,0,0,0,0,13,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-603-600,15,0,0,0,0,15,4,0,0,0,0,0,15,HAYNES DAVISON C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,15,0,0,0,0,15,4,0,0,0,0,0,15,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-605-700,36,7,0,0,0,43,3.837,1,0,0,0,0,44,IRBY B
,83.72%,16.28%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,36,7,0,0,0,43,3.837,1,0,0,0,0,44,
,83.72%,16.28%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-606-700,12,0,0,0,0,12,4,0,0,0,0,0,12,FAHRENWALD C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,12,0,0,0,0,12,4,0,0,0,0,0,12,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-608-700,1,11,0,0,0,12,3.083,0,0,0,0,0,12,SAAVEDRA A
,8.33%,91.67%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,1,11,0,0,0,12,3.083,0,0,0,0,0,12,
,8.33%,91.67%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-609-700,47,0,2,0,1,50,3.84,0,0,0,0,0,50,POENITZSCH N
,94.00%,0.00%,4.00%,0.00%,2.00%,,,,,,,,,
COURSE TOTAL:,47,0,2,0,1,50,3.84,0,0,0,0,0,50,
,94.00%,0.00%,4.00%,0.00%,2.00%,,,,,,,,,
,,,,,TEXAS A&M UNIVERSITY,,,,,,,,,
,,,,GRADE DISTRIBUTION REPORT FOR SPRING 2020,,,,,,,,,,
,,,,,,Graduate,,,,,,,,
COLLEGE:,EDUCATION & HUMAN DEVELOPMENT,,,,,,,,,,,,,
DEPARTMENT:,EDUC ADMN & HUMAN RESOURCE DEV,,,,,TOTAL,,,,,,,,
SECTION,A,B,C,D,F,A - F,GPA,I,S,U,Q,X,TOTAL,INSTRUCTOR
------------,-------,-------,-------,-------,-------,-------,-----,-----,----- ----- ----- -----,,,------- -------------------,,
EDAD-611-602,8,15,0,0,0,23,3.347,0,0,0,0,0,23,MUSOBA G
,34.78%,65.22%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,8,15,0,0,0,23,3.347,0,0,0,0,0,23,
,34.78%,65.22%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-620-600,7,3,0,0,0,10,3.7,1,0,0,0,0,11,BOWEN D
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,7,3,0,0,0,10,3.7,1,0,0,0,0,11,
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-623-600,13,0,0,0,0,13,4,3,0,0,0,0,16,LINCOLN Y
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,13,0,0,0,0,13,4,3,0,0,0,0,16,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-624-700,50,0,0,0,0,50,4,0,0,0,0,0,50,FAHRENWALD C
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,50,0,0,0,0,50,4,0,0,0,0,0,50,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-627-600,5,0,0,0,0,5,4,0,0,0,0,0,5,LECHUGA V
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,5,0,0,0,0,5,4,0,0,0,0,0,5,
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,,,
EDAD-635-700,41,0,2,0,0,43,3.906,1,0,0,0,0,44,WEBB-JOHNSON G
,95.35%,0.00%,4.65%,0.00%,0.00%,,,,,,,,,
COURSE TOTAL:,41,0,2,0,0,43,3.906,1,0,0,0,0,44,
